微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IgLS9hXUo,【人脸特征点标注工具】’FLAT - Facial Landmarks Annotation Tool - A visual editor for manually annotating facial landmarks in images of human faces.' by Luiz Carlos Vieira GitHub: http://t.cn/AidPQmyi  原图 ,,无,无,无,2019-11-18 13:37,Mac客户端,43,75,10
IgLQpqYC6,"【NLP深度生成模型会议/论文列表】’Deep Generative Models for Natural Language Processing, conference mapping and paper list' by Yao Fu GitHub: http://t.cn/AidPHboq  原图 ",,无,无,无,2019-11-18 13:33,Mac客户端,30,27,9
IgLHL6NBT,"【《R语言统计入门》随书源码】’Source files for ""Learning Statistics with R""' by Danielle Navarro GitHub: http://t.cn/AidPpOK4 Home:http://t.cn/Ai1LhIcM  原图 ",,无,无,无,2019-11-18 13:11,Mac客户端,44,66,9
IgKTq5yBn,#转发抽奖# 【AI未来说！最前沿的AI青年论坛第十一期】邀请了中国人民大学徐君老师、北京邮电大学邵蓥侠老师、百度的宋勋超、冯知凡、周景博，共同阐述信息检索与知识图谱领域的最新研究成果~ 11月24日下午13:00-16:00，中科院大学（中关村校区）3号教学楼第三层S301，扫描海报二维码即可报名参与，报名链接: http://t.cn/AidvmIsh 本周五12:00前转发本条微博，还有机会获得抱枕&毛绒毯  欢迎参与！ @微博抽奖平台 http://t.cn/AidPALLX [组图共3张] 原图 ,,无,无,无,2019-11-18 11:07,Mac客户端,25,80,17
IgK2x1Dn2,“伫立”风中的红隼(Common kestrel)，古代英文也叫“windhover(风摇曳)”  爱可可-爱生活的微博视频  ,,无,无,无,2019-11-18 08:57,微博视频,33,20,7
IgJNOiaMG,提交摘要 vs. 撰写论文 😂  [组图共2张] 原图 ,,无,无,无,2019-11-18 08:21,Mac客户端,108,50,10
IgJMNlUo6,【像 Keras 一样使用Scikit-Learn：图式构造复杂 Scikit-Learn pipeline 的函数式API】’baikal - A graph-based functional API for building complexScikit-Learn pipelines.' by alegonz GitHub: http://t.cn/AirsmtNm  [组图共3张] 原图 ,,无,无,无,2019-11-18 08:18,Mac客户端,23,43,13
IgJL7BzWN,【如何撰写研究计划】《Writing a Research Proposal》http://t.cn/AirsEd7g pdf:http://t.cn/AirsEd7e  原图 ,,无,无,无,2019-11-18 08:14,Mac客户端,57,56,13
IgJe7CEJB,【让我成为更好程序员的三点领悟】《The 3 Realizations That Made Me a Better Programmer》by Keri Savoca http://t.cn/Airsxv4a  原图 ,,无,无,无,2019-11-18 06:53,Mac客户端,26,17,8
IgJ9Kn2wW,【只用 NumPy：从头开始用计算图理解和创建神经网络】《Nothing but NumPy: Understanding & Creating Neural Networks with Computational Graphs from Scratch》by Rafay Khan http://t.cn/AirsVes2 pdf:http://t.cn/AirsVesL  [组图共9张] 原图 ,,无,无,无,2019-11-18 06:42,Mac客户端,25,60,19
IgINU7K2E,"《Self-labelling via simultaneous clustering and representation learning》Y M Asano, C Rupprecht, A Vedaldi [University of Oxford] (2019) http://t.cn/AirswXk8 view:http://t.cn/AirswXkj  [组图共8张] 原图 ",,无,无,无,2019-11-18 05:48,微博 weibo.com,19,36,1
IgIKwA8FN,"《Memory Augmented Recursive Neural Networks》F Arabshahi, Z Lu, S Singh, A Anandkumar [CMU & University of California Irvine & California Institute of Technology] (2019) http://t.cn/AirszM52 view:http://t.cn/AirszM5L GitHub:http://t.cn/AirszM5w  [组图共9张] 原图 ",,无,无,无,2019-11-18 05:40,微博 weibo.com,8,16,1
IgIIIjvdy,"《SMILES Transformer: Pre-trained Molecular Fingerprint for Low Data Drug Discovery》S Honda, S Shi, H R. Ueda [University of Tokyo] (2019) http://t.cn/Airs7qdQ view:http://t.cn/Airs7qdT GitHub:http://t.cn/Airs7qdB  [组图共9张] 原图 ",,无,无,无,2019-11-18 05:36,微博 weibo.com,6,9,1
IgIHfA9vP,"《Diffusion Improves Graph Learning》J Klicpera, S Weißenberger, S Günnemann [Technical University of Munich] (2019) http://t.cn/AirshxJ7 view:http://t.cn/AirshxJP  [组图共9张] 原图 ",,无,无,无,2019-11-18 05:32,微博 weibo.com,8,19,0
IgIz4ghKi,早！  原图 ,,无,无,无,2019-11-18 05:12,Mac客户端,18,2,2
IgFLIjecg,晚安~  爱可可-爱生活的微博视频  ,,无,无,无,2019-11-17 22:05,微博视频,51,14,9
IgFKHFeVA,《爱可可老师24小时热门分享(2019.11.17)》  爱可可老师24小时热门分享(2019.11.17)  ,,无,无,无,2019-11-17 22:02,微博 weibo.com,5,2,1
IgE7Qtqkn,成长 by Robert Doisneau  原图 ,,无,无,无,2019-11-17 17:54,Mac客户端,36,5,1
IgE65a2Ht,将乙烯唱片以超高速度旋转，会发生什么？🤩  爱可可-爱生活的微博视频  ,,无,无,无,2019-11-17 17:49,微博视频,15,13,6
IgDdR37V5,【SuiteSparse：MatLab 稀疏矩阵工具包】’SuiteSparse: A Suite of Sparse matrix packages' by Tim Davis GitHub: http://t.cn/AirgmoIE  原图 ,,无,无,无,2019-11-17 15:36,Mac客户端,15,18,5
IgDai1y9I,’Wide - 基于 Web 的 Go 语言 IDE，随时随地玩 golang' by B3log GitHub: http://t.cn/RhVgUQR  [组图共8张] 原图 ,,无,无,无,2019-11-17 15:27,Mac客户端,27,28,4
IgCKYjXtk,开源项目开发人员的日常~   爱可可-爱生活的微博视频  ,,无,无,无,2019-11-17 14:25,微博视频,48,19,6
IgCI4Ehgj,行走朋友圈的日常   爱可可-爱生活的微博视频  ,,无,无,无,2019-11-17 14:18,微博视频,19,5,1
IgBEr9KAi,值得期待的海绵宝宝大电影，制作简直太棒！  爱可可-爱生活的微博视频  ,,无,无,无,2019-11-17 11:36,微博视频,29,10,2
IgBAl4XzQ,纯卖萌 🐙  爱可可-爱生活的微博视频  ,,无,无,无,2019-11-17 11:26,微博视频,15,4,2
IgBwCwvNe,🆒  爱可可-爱生活的微博视频  ,,无,无,无,2019-11-17 11:17,微博视频,30,13,14
IgBsP26zx,《本周论文关注榜(2019.11.17)》  本周论文关注榜(2019.11.17)  ,,无,无,无,2019-11-17 11:07,微博 weibo.com,7,5,0
IgBnvk4vp,【最优传输理论教程】《Tutorial on Optimal Transport Theory: With a machine learning touch》by Lena ̈ıc Chizat http://t.cn/AirdvBUO pdf:http://t.cn/AirdvBUY  [组图共3张] 原图 ,,无,无,无,2019-11-17 10:54,Mac客户端,31,47,7
IgBjYA4oA,《死亡搁浅》与现实世界的强化外骨骼 💪 via:ATOUN  [组图共2张] 原图 ,,无,无,无,2019-11-17 10:45,Mac客户端,39,11,6
IgBfTnFbo,Matthew Rocklin：不再写论文，改写博客文章之后，一切都越来越好——我的影响力比之前更大、看到更多直接反馈、得到了更有灵活性的工作，相比之前，我也无比享受现在的写作过程。  ,,无,无,无,2019-11-17 10:35,Mac客户端,71,10,10
IgAOt6hxF,【Photo Reality：P脸美女“照妖镜”】“Photo Reality” http://t.cn/AirrXv0N paper:《Detecting Photoshopped Faces by Scripting Photoshop》http://weibo.com/1402400261/HyXB1yO56 GitHub:http://t.cn/AiNGzCs0  爱可可-爱生活的微博视频  ,,无,无,无,2019-11-17 09:28,微博视频,47,57,17
IgAegidux,【从 TensorFlow 1.0 升级到 TensorFlow 2.0：OpenNMT 代码升级经验分享】《Sharing our Experience Upgrading OpenNMT to TensorFlow 2.0》 http://t.cn/AirBgyaN Home:http://t.cn/RI6lZOy GitHub: http://t.cn/AirBgyaK  原图 ,,无,无,无,2019-11-17 07:59,Mac客户端,29,37,8
IgA8haQPQ,【NLP 中的 Embedding：直觉与用例】《Intuition & Use-Cases of Embeddings in NLP & beyond》by Jay Alammar http://t.cn/AirBuepU  原图 ,,无,无,无,2019-11-17 07:44,Mac客户端,44,61,8
IgzOhxC8Y,"【新书：恶意软件数据科学——攻击检测与归因】《Malware Data Science》by Joshua Saxe, Hillary Sanders (No Starch Press 2019) http://t.cn/AirBp74o  原图 ",,无,无,无,2019-11-17 06:55,Mac客户端,29,40,7
IgzJDs1VL,"【新书：Python编程快速上手——让繁琐工作自动化(第二版)】《Automate the Boring Stuff with Python, 2nd Edition》by Al Sweigart (No Starch Press 2019) http://t.cn/AirBKlhJ  [组图共2张] 原图 ",,无,无,无,2019-11-17 06:43,Mac客户端,60,72,17
IgzvjsNTo,"《Privacy and Utility Preserving Sensor-Data Transformations》M Malekzadeh, R G. Clegg, A Cavallaro, H Haddadi [Queen Mary University of London & Imperial College London] (2019) http://t.cn/AirBIThp view:http://t.cn/AirBIThK GitHub:http://t.cn/EwwA9Q5  [组图共9张] 原图 ",,无,无,无,2019-11-17 06:08,微博 weibo.com,3,12,3
Igzuc3l5L,"《There is Limited Correlation between Coverage and Robustness for Deep Neural Networks》Y Dong, P Zhang, J Wang, S Liu, J Sun, J Hao, X Wang, L Wang, J S Dong, D Ting [Tianjin University & Zhejiang University & National University of Singapore & Huawei Corporate] (2019) http://t.cn/AirBIAdv view:http://t.cn/AirBIAdh GitHub:http://t.cn/AirBIArF [组图共9张] 原图 ",,无,无,无,2019-11-17 06:05,微博 weibo.com,15,26,6
IgzmWj6Tg,"《Shaping Visual Representations with Language for Few-shot Classification》J Mu, P Liang, N Goodman [Stanford University] (2019) http://t.cn/AirB5MqB view:http://t.cn/AirB5Mq3 GitHub:http://t.cn/AirB5Mqm  [组图共8张] 原图 ",,无,无,无,2019-11-17 05:47,微博 weibo.com,8,13,1
IgzmcuxuS,"《Recent Advances in Algorithmic High-Dimensional Robust Statistics》I Diakonikolas, D M. Kane [University of Wisconsin-Madison & University of California, San Diego] (2019) http://t.cn/AirBq1B7 view:http://t.cn/AirBq1BZ  [组图共2张] 原图 ",,无,无,无,2019-11-17 05:45,微博 weibo.com,4,16,1
IgzjeEWaB,"《Hierarchical Clustering for Smart Meter Electricity Loads based on Quantile Autocovariances》A M. Alonso, F. J Nogales, C Ruiz [University Carlos III de Madrid] (2019) http://t.cn/AirBbmLH view:http://t.cn/AirBbmLT  [组图共9张] 原图 ",,无,无,无,2019-11-17 05:38,微博 weibo.com,5,5,1
Igzi0rLko,"《Real-Time Reinforcement Learning》S Ramstedt, C Pal [Mila, Element AI] (2019) http://t.cn/AirB4DQ3 view:http://t.cn/AirB4DQY GitHub: http://t.cn/AirB4DQn  [组图共9张] 原图 ",,无,无,无,2019-11-17 05:35,微博 weibo.com,18,23,10
IgzgfacBB,"*《Scaling Robot Supervision to Hundreds of Hours with RoboTurk: Robotic Manipulation Dataset through Human Reasoning and Dexterity》A Mandlekar, J Booher, M Spero, A Tung, A Gupta, Y Zhu, A Garg, S Savarese, L Fei-Fei [Stanford AI Lab (SAIL) & Nvidia] (2019) http://t.cn/AirBU8w2 view:http://t.cn/AirBU8wz Home:http://t.cn/AirBU8wP [组图共9张] 原图 ",,无,无,无,2019-11-17 05:31,微博 weibo.com,10,7,0
Igz7hlA8C,早！  原图 ,,无,无,无,2019-11-17 05:09,Mac客户端,23,3,2
IgwawlTkK,晚安~   爱可可-爱生活的微博视频  ,,无,无,无,2019-11-16 21:38,微博视频,52,8,9
Igw9GosFZ,《爱可可老师24小时热门分享(2019.11.16)》  爱可可老师24小时热门分享(2019.11.16)  ,,无,无,无,2019-11-16 21:36,微博 weibo.com,5,2,0
IgtQseTG3,别跟嘲笑你的人较真儿，他们大多连被嘲笑的资格都没有。  ,,无,无,无,2019-11-16 15:43,微博 HTML5 版,83,14,6
IgtLhj9IY,日本的井盖艺术  [组图共4张] 原图 ,,无,无,无,2019-11-16 15:31,Mac客户端,35,13,2
IgtKXv9fL,日本艺术家中田明夫通过在石头上画动物来赋予石头“另一种生命”  [组图共4张] 原图 ,,无,无,无,2019-11-16 15:30,Mac客户端,96,37,5
Igtye0dUd,【生物医学研究问答数据集】'PubMedQA: A Dataset for Biomedical Research Question Answering' GitHub: http://t.cn/AirnNTtE  原图 ,,无,无,无,2019-11-16 14:59,Mac客户端,19,43,10
IgtwyfLgT,【Rust开发的跨平台文本展开工具(支持Emoji)】’espanso - Cross-platform Text Expander written in Rust' by Federico Terzi http://t.cn/AirnCLqW GitHub: http://t.cn/AirnCLqN  原图 ,,无,无,无,2019-11-16 14:54,Mac客户端,4,15,2
IgtjHkz1F,【RBERTviz：RBERT 可视化工具】’jonathanbratt - Visualization tools to use with RBERT' by Jonathan Bratt GitHub: http://t.cn/AirnIfuZ  [组图共2张] 原图 ,,无,无,无,2019-11-16 14:23,Mac客户端,26,57,4
Igt734FPx,'Scripts to train a bidirectional LSTM with knowledge distillation from BERT' by Alex Amadori GitHub: http://t.cn/AirnyZNg  ,,无,无,无,2019-11-16 13:52,Mac客户端,12,20,6
IgrPS6ClU,某些同学工作计划的日常 😂  原图 ,,无,无,无,2019-11-16 10:37,Mac客户端,32,5,2
IgrMvcz8b,太优秀！👦👨  爱可可-爱生活的微博视频  ,,无,无,无,2019-11-16 10:28,微博视频,42,19,1
IgrJS2WMh,瓶子的大规模制造过程 🤩  爱可可-爱生活的微博视频  ,,无,无,无,2019-11-16 10:22,微博视频,59,22,8
IgrxwrXbL,《爱可可老师一周论文精选(2019.11.16)》  爱可可老师一周论文精选(2019.11.16)  ,,无,无,无,2019-11-16 09:51,微博 weibo.com,13,12,2
Igrv7v6IN,《爱可可老师一周热门分享(2019.11.16)》  爱可可老师一周热门分享(2019.11.16)  ,,无,无,无,2019-11-16 09:45,微博 weibo.com,2,7,1
Igr6p5vQj,【在将来，懂算法的律师才是好律师？】《Who Are The Lawyers Who Understand AI Algorithms?》by Jun Wu http://t.cn/AirR4GDi pdf:http://t.cn/AirR4GDf  [组图共2张] 原图 ,,无,无,无,2019-11-16 08:44,Mac客户端,15,17,3
Igr3dngxp,【你在数据科学面试时被问到最难的问题是什么？】《The hardest question you’ve been asked in a data science interview》by Edouard Harris http://t.cn/AirRLc3U pdf:http://t.cn/AirRLc34  原图 ,,无,无,无,2019-11-16 08:37,Mac客户端,41,39,8
Igr1an41m,【Python海象运算符(:=)的三种用法】《Three Ways to Use the Walrus Operator in Python》by Jonathan Hsu http://t.cn/AirRAoX2 pdf:http://t.cn/AirRAoXy  原图 ,,无,无,无,2019-11-16 08:32,Mac客户端,27,29,7
IgqX3jjzC,【如何像专家一样编写Python命令行界面应用】《How to Write Python Command-Line Interfaces like a Pro》by Simon Hawe http://t.cn/AirR73K9 pdf:http://t.cn/AirR73Ku  原图 ,,无,无,无,2019-11-16 08:21,Mac客户端,41,32,6
IgqNVaLQL,Timeline: 联结主义(Connectionism) vs. 符号主义(Symbolicism) src:http://t.cn/E2a4Ro1  原图 ,,无,无,无,2019-11-16 07:59,Mac客户端,33,33,2
IgqxwDDRv,【用神经网络知识蒸馏构建更小更快的模型】《Distilling knowledge from Neural Networks to build smaller and faster models》by Alex Amadori http://t.cn/Air8H3vc  [组图共6张] 原图 ,,无,无,无,2019-11-16 07:19,Mac客户端,55,97,17
IgpZVaAfN,"《Constrained Bayesian ICA for Brain Connectome Inference》C Donnat, L Tozzi, S Holmes [Stanford University] (2019) http://t.cn/Air8V4bN view:http://t.cn/Air8V4bo  [组图共9张] 原图 ",,无,无,无,2019-11-16 05:56,微博 weibo.com,10,13,3
IgpNzwzc8,《Learning internal representations》J Baxter [The Flinders University of South Australia] (2019) http://t.cn/Air8LkhO view:http://t.cn/Air8Lkh8  [组图共7张] 原图 ,,无,无,无,2019-11-16 05:25,微博 weibo.com,7,15,1
IgpKmEBry,"*《Learning From Brains How to Regularize Machines》Z Li, W Brendel, E Y. Walker, E Cobos, T Muhammad, J Reimer, M Bethge, F H. Sinz, X Pitkow, A S. Tolias [Baylor College of Medicine & University of Tübingen] (2019) http://t.cn/Air8AWNH view:http://t.cn/Air8AWNR  [组图共9张] 原图 ",,无,无,无,2019-11-16 05:17,微博 weibo.com,9,19,2
IgpHioLPp,《今日学术视野(2019.11.16)》http://t.cn/Air8ZxZa  ,,无,无,无,2019-11-16 05:10,Mac客户端,2,2,0
IgpFz8PbO,早！  原图 ,,无,无,无,2019-11-16 05:06,Mac客户端,25,6,4
IgmK540Hq,晚安~  爱可可-爱生活的微博视频  ,,无,无,无,2019-11-15 21:39,微博视频,23,8,5
IgmJK8rUE,《爱可可老师24小时热门分享(2019.11.15)》  爱可可老师24小时热门分享(2019.11.15)  ,,无,无,无,2019-11-15 21:38,微博 weibo.com,5,2,1
IgmC2k6tM,"【自然与数学之美：中微子研究带来基础数学意外发现——仅用特征值即可算出特征向量】《Neutrinos Lead to Unexpected Discovery in Basic Math | Quanta Magazine》http://t.cn/Air0LjiZ paper:《Eigenvectors from Eigenvalues》P B. Denton, S J. Parke, T Tao, X Zhang (2019) http://t.cn/AirOFrQf GitHub:http://t.cn/AirTTVYf [组图共5张] 原图 ",,无,无,无,2019-11-15 21:19,Mac客户端,148,237,22
Igmpmggms,Scott Hanselman：代码行数的多少不代表对项目贡献的大小。  ,,无,无,无,2019-11-15 20:47,Mac客户端,30,4,5
IglOUnpEc,啥?“华容道”版魔方？Rubiks Race 🤩 Amazon:http://t.cn/AirYrP3j  爱可可-爱生活的微博视频  ,,无,无,无,2019-11-15 19:18,微博视频,28,9,3
IglsxjJEE,Naval：一个相信财富是靠运气和特权创造出来的社会，早晚会被自己吞噬。  ,,无,无,无,2019-11-15 18:23,Mac客户端,45,4,4
Iglid1XOf,蓝罂粟(Himalayan blue poppies) by Manoj Kinger  原图 ,,无,无,无,2019-11-15 17:57,Mac客户端,54,17,5
IglhniPqz,巴什基尔卷毛马(Bashkir Curly Horse) 🐴  [组图共3张] 原图 ,,无,无,无,2019-11-15 17:55,Mac客户端,27,13,7
Igle333Cg,为什么字体很重要 😎  原图 ,,无,无,无,2019-11-15 17:47,Mac客户端,90,23,9
Igld6xlZJ,显微镜下的维生素C 🤩  原图 ,,无,无,无,2019-11-15 17:45,Mac客户端,66,18,3
IglcIgt0G,最准确的饼图 🤩  原图 ,,无,无,无,2019-11-15 17:44,Mac客户端,88,30,6
IgjKNwGXT,【假新闻相关研究资源大列表】’Awesome Fake News - This repository contains recent research on fake news.' by Sumeet Kumar GitHub: http://t.cn/Airj93fv  原图 ,,无,无,无,2019-11-15 14:02,Mac客户端,24,34,7
IgjE0c6cz,【命令行进程级网络活动监视器】’what - ...is taking up my bandwidth?!' by Aram Drevekenin GitHub: http://t.cn/AirjSTRJ  原图 ,,无,无,无,2019-11-15 13:45,Mac客户端,20,14,5
IgjCikR3x,'ML 自学者周刊 - 一群 ML 自学者的日常' by Dikea GitHub: http://t.cn/AirjauZu  原图 ,,无,无,无,2019-11-15 13:41,Mac客户端,55,68,15
Igjylqm7O,【patchwork: ggplots 绘图简化包(R)】’patchwork - The Composer of ggplots' by Thomas Lin Pedersen GitHub: http://t.cn/RgzbFFw  [组图共9张] 原图 ,,无,无,无,2019-11-15 13:31,Mac客户端,21,35,8
IgjxbkZfq,【面向小团队/初创企业的项目管理系统(PHP/JS/MySQL)】’Leantime - Leantime is a project management system for small teams and startups' http://t.cn/Airj64UN GitHub: http://t.cn/RyPECbD  [组图共6张] 原图 ,,无,无,无,2019-11-15 13:28,Mac客户端,28,35,4
IgjdayvKq,'GPF(Graph Processing Flow): 利用图神经网络处理问题的一般化流程’ by Hadesi GitHub: http://t.cn/Airj5zFp  原图 ,,无,无,无,2019-11-15 12:39,Mac客户端,40,49,11
Igj820YY3,【最简化 Jupyter Notebook 前端界面】’The Simplest Notebook - A Jupyter Notebook frontend with simplest possible UI' by Yuvi Panda GitHub: http://t.cn/AirjbpG4  原图 ,,无,无,无,2019-11-15 12:27,Mac客户端,22,15,5
IgianzA5d,#转发抽奖# 【祝贺百度奖学金40强候选人入围】百度奖学金于7月11日正式启动，经过几个月的定向邀约和宣传，吸引成千上万优秀同学、业内专家、世界级顶尖学者的关注，截止至 10月25日报名结束，获取来自全世界顶尖名校的AI领域的华人硕博生参与，他们主要来自瑞士、法国、意大利、美国、英国、澳大利亚、新加坡、加拿大、日本、中国。目前已确定40强候选人进入复审环节 more:http://t.cn/AirlWt2d  2019.11.22 12:00前转发此微博，有机会获得《为什么(关于因果关系的新科学)》一本，欢迎参与~ @微博抽奖平台 http://t.cn/AirjUnMC [组图共3张] 原图 ,,无,无,无,2019-11-15 10:00,微博 weibo.com,38,248,55
IghOQj0QL,François Chollet：几乎所有对 AI 技术的错误观点(不论对研究人员还是公众)都可以归结为过度的拟人化。AI 很“狡猾”；它仅仅模仿被明确设计或训练要模仿的一小块人类技能，而不是所有技能。为了达到这样的效果，它遍历所有可能的捷径，产生和人类思维本质上完全两样的系统。AI 其实就是一幅认知图画——乍一看活灵活现，实际上只是一系列记录人类表情/行为的画面。像索菲亚机器人这样的项目，可以说就是当代 AI 的缩影。AI 之于人类认知抽象，就像卡通人物之于人类真情实感。最重要的一点，在于自主抽象的产生与当前 AI 系统对人类既有抽象的编码和操作主义基本上是正交的，就像卡通人物的创造与新生命形式的创造是正交的一样。对真正 AI 的探索远未开始。 ,,无,无,无,2019-11-15 09:06,Mac客户端,34,18,2
IghBQrDLP,这是ML，你们异父异母的亲兄弟~ 🐘🐧😂  原图 ,,无,无,无,2019-11-15 08:34,Mac客户端,318,265,29
IghBAx4vi,深度视觉时代的“隐身”之道 🤩 paper:《Making an Invisibility Cloak: Real World Adversarial Attacks on Object Detectors》http://weibo.com/1402400261/IehKznusj  原图 ,,无,无,无,2019-11-15 08:34,Mac客户端,39,41,0
Ighw2hj9o,【PCA可视化：散开！】  原图 ,,无,无,无,2019-11-15 08:20,微博 weibo.com,83,60,10
IggXgobWS,《RoboTurk: Human Reasoning and Dexterity for Large-Scale Dataset Creation | SAIL Blog》by Ajay Mandlekar http://t.cn/AirWDa3z  [组图共9张] 原图 ,,无,无,无,2019-11-15 06:55,Mac客户端,9,6,1
IggTT8OcO,【EMNLP 2019 知识图谱&NLP纵览】《Knowledge Graphs & NLP @ EMNLP 2019》 by Michael Galkin Part1:http://t.cn/AirWeyG7 Part2:http://t.cn/AirWeybs pdf:http://t.cn/AirlX74z  [组图共9张] 原图 ,,无,无,无,2019-11-15 06:46,Mac客户端,56,132,21
IggBAqIxG,【神经网络修剪技术研究指南】《Research Guide: Pruning Techniques for Neural Networks》by Derrick Mwiti http://t.cn/AirWukiq GitHub:http://t.cn/AirWukit  [组图共6张] 原图 ,,无,无,无,2019-11-15 06:01,微博 weibo.com,49,92,18
IggptAxE4,"《Exponential Convergence Rates of Classification Errors on Learning with SGD and Random Features》S Yashima, A Nitanda, T Suzuki [The University of Tokyo] (2019) http://t.cn/AirWEoCq view:http://t.cn/AirWEoC5  [组图共7张] 原图 ",,无,无,无,2019-11-15 05:31,微博 weibo.com,3,4,1
IggoNnHvi,"《Integrating Markov processes with structural causal modeling enables counterfactual inference in complex systems》R O Ness, K Paneri, O Vitek [Gamalon Inc & Northeastern University] (2019) http://t.cn/Air0rofx view:http://t.cn/AirWEcHx  [组图共6张] 原图 ",,无,无,无,2019-11-15 05:30,微博 weibo.com,8,7,2
Iggo1dkhK,"《Exploiting GAN Internal Capacity for High-Quality Reconstruction of Natural Images》M Pividori, G L. Grinblat, L C. Uzal [Universidad Nacional de Rosario & CIFASIS] (2019) http://t.cn/AirWEZEr view:http://t.cn/AirWEZEB GitHub: http://t.cn/AirWEZE3  [组图共9张] 原图 ",,无,无,无,2019-11-15 05:28,微博 weibo.com,7,14,3
IgghVhBxM,《今日学术视野(2019.11.15)》 http://t.cn/AirW8iXu  ,,无,无,无,2019-11-15 05:13,Mac客户端,0,1,0
IggbyvdRX,早！  原图 ,,无,无,无,2019-11-15 04:57,Mac客户端,26,16,6
Igdrhb8Dj,晚安~🦇  爱可可-爱生活的微博视频  ,,无,无,无,2019-11-14 21:57,微博视频,21,4,0
Igdr00SWg,《爱可可老师24小时热门分享(2019.11.14)》  爱可可老师24小时热门分享(2019.11.14)  ,,无,无,无,2019-11-14 21:57,微博 weibo.com,1,3,1
Igci56XmA,设计师兼艺术家 Heidi Lee 的作品《Endless Echo Hat》  [组图共2张] 原图 ,,无,无,无,2019-11-14 19:02,Mac客户端,86,50,33
IgbZslhug,'Plato(柏拉图) - 腾讯高性能图计算框架Plato' by Tencent GitHub: http://t.cn/AirpuPiV  [组图共3张] 原图 ,,无,无,无,2019-11-14 18:16,Mac客户端,43,60,9
IgbYSgwzY,【跟IDA Pro有关的资源收集】’Awesome IDA - awesome IDA Pro resources collections' by xrkk GitHub: http://t.cn/AirCO9fh  原图 ,,无,无,无,2019-11-14 18:15,Mac客户端,20,42,3
IgaoMaHP2,【go语言入门例子集】’Go Examples - Go(lang) examples - (explain the basics of #golang)' by Simon Waldherr GitHub: http://t.cn/RwvnO94  原图 ,,无,无,无,2019-11-14 14:13,Mac客户端,23,34,8
IgajT0ZQf,【go语言写的基础神经网络模块】’gobrain - Neural Networks written in go' by goml GitHub: http://t.cn/AirNxwIK  原图 ,,无,无,无,2019-11-14 14:01,Mac客户端,12,18,3
IgagxeRbO,【一维卷积网络音频处理】’nnAudio - Audio processing by using pytorch 1D convolution network' by KinWaiCheuk GitHub: http://t.cn/AirNVex1  [组图共2张] 原图 ,,无,无,无,2019-11-14 13:53,Mac客户端,35,64,11
IgadkDxxR,'pytorch-bert - A implementation of BERT using PyTorch's TransformerEncoder' by Jeong Ukjae GitHub: http://t.cn/AirN5g5c  原图 ,,无,无,无,2019-11-14 13:45,Mac客户端,29,37,8
Igach6512,【PolyAI 发布的对话AI神经网络模块】’polyai-models - Neural Models for Conversational AI' by PolyAI GitHub: http://t.cn/AirNqdWe  原图 ,,无,无,无,2019-11-14 13:42,Mac客户端,15,25,3
Igab0uUHu,‘ISMIR 2019 Posters' by Keunwoo Choi GitHub: http://t.cn/AirNGTPm  [组图共9张] 原图 ,,无,无,无,2019-11-14 13:39,Mac客户端,24,21,4
Iga6dvrkH,【慧眼识标题：Hacker News 标题受欢迎度预测器】’HN Titlenator - Test your HN title against a neural network' by Victor Ribeiro http://t.cn/AirNyUo6 GitHub: http://t.cn/AirNyUoi  [组图共2张] 原图 ,,无,无,无,2019-11-14 13:27,Mac客户端,12,22,3
Ig8oBnO7H,特斯拉的全自动驾驶  爱可可-爱生活的微博视频  ,,无,无,无,2019-11-14 09:07,微博视频,67,27,6
Ig8eahCAH,【教神经网络用计算器】《Teaching a neural network to use a calculator》by Reiichiro Nakano http://t.cn/Air9XNyo  [组图共6张] 原图 ,,无,无,无,2019-11-14 08:41,Mac客户端,13,15,6
Ig86Inq1A,【走好博士论文第一步】《First steps in thesis writing》http://t.cn/Air9I0UY  原图 ,,无,无,无,2019-11-14 08:23,Mac客户端,41,54,14
Ig83LuvLc,"【AI 研究者眼里的 AI 报道/阅读最佳实践】《AI Coverage Best Practices, According to AI Researchers | Skynet Today》by Andrey Kurenkov http://t.cn/Air9VfSn  [组图共3张] 原图 ",,无,无,无,2019-11-14 08:16,Mac客户端,12,12,3
Ig7tgk5xt,【有害内容自动检测新进展】《New progress in using AI to detect harmful content | Facebook AI》http://t.cn/AirKdlBJ pdf:http://t.cn/AirKdlBX  [组图共2张] 原图 ,,无,无,无,2019-11-14 06:46,Mac客户端,21,35,4
Ig7pzCW4G,《New Graphcore IPU benchmarks》by Dave Lacey http://t.cn/AirKBAoi  [组图共9张] 原图 ,,无,无,无,2019-11-14 06:37,Mac客户端,8,5,2
Ig711wne5,"《word2ket: Space-efficient Word Embeddings inspired by Quantum Entanglement》A Panahi, S Saeedi, T Arodz [Virginia Commonwealth University] (2019) http://t.cn/AirKOTR5 view:http://t.cn/AirKOTRV  [组图共8张] 原图 ",,无,无,无,2019-11-14 05:36,微博 weibo.com,9,7,1
